"Postaja","Glob_sevanje_max","Glob_sevanje_mean","Glob_sevanje_min","Hitrost_vetra_max","Hitrost_vetra_mean","Hitrost_vetra_min","Sunki_vetra_max","Sunki_vetra_mean","Sunki_vetra_min","Padavine_mean","Padavine_sum","Pritisk_max","Pritisk_mean","Pritisk_min","Vlaga_max","Vlaga_mean","Vlaga_min","Temperatura_Krvavec_max","Temperatura_Krvavec_mean","Temperatura_Krvavec_min","Temperatura_lokacija_max","Temperatura_lokacija_mean","Temperatura_lokacija_min","PM10","O3","mesec","letni_cas","dan"
"2023","Ljubljana",394,82.25,0,0.7,0.3625,0.1,2.1,1.2625,0.5,0,0,986.9,986.525,986.1,93,87.1125,79.3,1.4,-0.875,-2.3,4.9,2.9625,1.7,20.3,98.9,4,"spomlad","ponedeljek"
"1610","Ljubljana",4,0.5,0,1.1,0.8,0.3,2.5,1.9,1.2,0.0375,0.2,983.9,982.9625,982.5,93.6,90.9875,89.2,1.1,0.675,0.1,0.2,-0.25,-0.6,43.5,41.85,2,"zima","sobota"
"1106","Koper",358,72.125,0,2.3,1.5875,0.9,3.5,2.7625,1.8,0,0,1016.3,1016,1015.6,83.3,79.075,70.7,17.1,15.8375,14.9,27,23.325,22.3,26.2,144.05,7,"poletje","nedelja"
"894","Koper",438,91.375,0,2.5,1.5125,0.8,3.6,2.5875,1.5,0,0,1015.1,1014.6,1014.1,72.5,62.025,47.8,9.9,6.4,5.4,23.4,18.7875,16.3,16.1,134.35,8,"poletje","sobota"
"974","Koper",178,26.5,0,4.8,2.6625,1.7,12.8,8.4375,6.3,0,0,1023.5,1022.4625,1021.8,56.8,54.0375,49.8,-4.2,-4.65,-5.1,10.1,9.5875,9.2,17.3,86.4,3,"zima","ponedeljek"
"988","Koper",36,6.25,0,1.7,1.1,0.5,3.4,2.1375,1.3,0.025,0.2,1014.7,1014.2375,1014,80.9,77.2875,71.5,-0.1,-0.9375,-1.5,12,10.5875,9.6,13.4,102.35,3,"spomlad","ponedeljek"
"1819","Ljubljana",108,18.625,0,0.6,0.2875,0,2,1.3375,0.5,0,0,982.4,981.8,981.4,99,98.0375,96.2,8.4,7.2375,6.5,13.2,12.875,12.6,16.1,53.6,9,"poletje","ponedeljek"
"46","Koper",41,5.125,0,2,1.2375,0.6,4.5,3.1875,2.2,0,0,1018.7,1017.9375,1017.6,57.5,55.05,52,-8,-8.85,-9.1,5.5,4.8,4.2,36.7,91.5,2,"zima","ponedeljek"
"1312","Ljubljana",9,1.125,0,1.7,1.075,0.5,5.5,2.5625,1.5,0,0,984.9,984.2625,983.9,82.3,79.075,74.3,-8,-8.85,-9.1,2.1,1.5125,1.2,55.9,72.15,2,"zima","ponedeljek"
"386","Koper",17,2.125,0,2.4,1.6125,0.9,4.6,3.2875,2.2,0,2.2,1009,1008.675,1008.2,84.9,81.7625,78.9,-3.7,-5.35,-6.3,8.9,7.2,6,15.6,90,2,"zima","ponedeljek"
"298","Koper",25,3.125,0,3.8,2.0125,0.8,7.2,4.25,1.4,0,0,1019.3,1018.9375,1018.6,77.6,65.475,55.3,4.3,3.7375,3.4,13.8,12.5375,10.8,13.8,72.8,11,"jesen","sreda"
"303","Koper",31,3.875,0,2.4,1.8125,1.1,5.8,4,2,0.1375,1.1,1011.4,1008.775,1006.5,78.7,76.3625,68.7,3.1,2.8375,2.4,15.1,13.7125,12.5,13,79.45,11,"jesen","torek"
"959","Koper",22,2.75,0,5.5,4.125,2.1,10.9,8.625,5.7,0.1875,0.1,1010.3,1009.5875,1009.2,88.1,79.15,72.1,-0.4,-0.8375,-1.2,14.1,13.1,11.8,22.9,88.35,2,"zima","nedelja"
"336","Koper",0,0,0,1.9,1.3375,0.7,3.6,2.4375,1.1,0,0,1034,1033.275,1032.9,93.5,88.6,85.2,0.5,0.3,0.2,11,10.7375,10.3,48.3,22.15,12,"zima","nedelja"
"120","Koper",507.6,108.05,0,2,1.5625,1.3,3.3,2.675,2.2,0,8.2,1012.5,1011.8125,1011.4,72.8,66.5875,51.6,9.1,7.9,7.1,22.8,17.85,16.1,23.4,120.6,5,"spomlad","petek"
"203","Koper",422,83.875,0,3.3,2.3,0.3,5.2,3.85,1.1,0,0,1012.8,1012.35,1011.7,62.8,43.975,23.9,19.9,18.6,18.2,33.9,27.7125,24.3,34.7,157.9,8,"poletje","èetrtek"
"1720","Ljubljana",509,118.375,0,1.2,0.8375,0.4,2.6,2.175,1.5,0,0,979.2,978.8375,978.4,92.3,83.95,66.9,8.6,7.725,7.3,19.5,16.1125,14.3,28.1,114.95,5,"spomlad","sobota"
"1077","Koper",474,106,0,3.7,1.975,1.3,4.8,3.2125,2.2,0,0,1012.2,1011.0375,1010.5,82,73.475,62,16.7,15.775,15.1,28.7,25.45,24.2,34.1,143.55,6,"poletje","sobota"
"1778","Ljubljana",428,95.5,0,2.4,0.9625,0.3,4.8,2.1375,1.2,0,5.5,980,979.0375,978.4,93.3,87.1625,78.7,14.3,11.575,10.5,20,17.875,16.2,17.6,110.15,8,"poletje","ponedeljek"
"2173","Ljubljana",31,4,0,4.8,2.8375,1.3,9.7,6.2125,3.6,0.1,0.4,982.8,978.2125,974.1,88.2,81.85,72.4,-1.3,-4.75,-6.7,9.4,5.6125,3.2,10.5,61.3,2,"zima","sreda"
"2341","Ljubljana",411,89,0,0.8,0.475,0.1,2.2,1.3,0.7,0,0,989.5,989.2,988.9,91.2,86.675,78.1,16.5,13.65,11.4,17.4,15.6,14.2,13.2,105.4,8,"poletje","nedelja"
"50","Koper",25.9,3.35,0,3.7,2.55,1.7,7.9,5.8625,4.7,0.0625,0.2,1008.1,1006.375,1005.6,78.4,62.675,54.7,-12.6,-12.875,-13,1.6,1.125,0,21,82.5,2,"zima","petek"
"822","Koper",497,103.25,0,4.5,2.8625,1.8,9,7.125,4.6,0.0125,0,1015.5,1013.7875,1011.7,65.2,61.4,52.5,52.4,52.4,52.4,21.9,19.5,18.5,11.7,89.25,5,"spomlad","sobota"
"1119","Koper",376,64,0,3.5,2.4625,1.5,8.9,6.55,4.6,0,0,1017.2,1015.3875,1013.7,65.2,53.65,42.4,10.1,8.7375,6.8,24,21.8875,21.1,8,90.95,8,"poletje","sobota"
"2103","Ljubljana",413,98.875,0,0.9,0.225,0,2.1,0.9625,0,0,0,985.3,984.875,984.5,93.2,84.9875,72.4,16.3,14.725,14,24.1,20.85,19.5,21.7,157.75,7,"poletje","èetrtek"
"1352","Ljubljana",334,70.875,0,1.5,0.7,0.1,3.8,1.9125,0.9,0,0,984,982.5625,981.7,91.8,85.1875,69.8,4.8,3.7,3.2,14.5,12.175,10.9,27.2,112.8,4,"spomlad","sobota"
"2399","Ljubljana",43,6.625,0,0.8,0.3,0,3.1,1.475,0,0,0,978.5,977.7875,977.3,97.2,95.4125,93.1,-2,-2.95,-3.6,4.2,3.575,3,24,37.55,10,"jesen","sreda"
"1777","Ljubljana",231,50.125,0,1.3,0.5625,0.1,2.3,1.675,0.9,0,0,978.7,977.9125,977.4,99.3,95.7125,92.7,13.3,12.2125,11.7,19.5,18.5375,17.7,14.3,113.1,8,"poletje","nedelja"
"463","Koper",471,102.25,0,2.4,1.6625,0.9,3.9,2.925,1.9,0,0,1018.3,1017.4125,1016.4,73,63.3,36.5,0.7,-0.6625,-1.9,16.1,10.1375,7.7,15.8,124.85,5,"spomlad","ponedeljek"
"1511","Ljubljana",158,24.5,0,1.3,1.05,0.7,2.8,2.325,1.8,0,0,993,991.4625,990.8,73.4,69.1625,65.8,-0.5,-1.075,-1.9,9.8,8.7375,7,24.5,66.25,10,"jesen","èetrtek"
"2472","Ljubljana",8,1,0,0.9,0.475,0.2,1.9,1.25,0.8,0,0,999.1,997,995.7,96.6,93.25,90.8,5.9,2.5,1,-4.1,-5.0125,-5.4,98.6,6.9,12,"zima","sobota"
"2035","Ljubljana",201,33.5,0,2.5,1.3125,0.2,5.2,3.4125,1.3,0.0125,0.1,974.4,972.9625,972.2,92.3,88.1625,81.7,4.3,3.7625,3.5,14.1,12.5125,11.9,9,89.65,5,"spomlad","sobota"
"1611","Ljubljana",2.9,0.3625,0,1.2,0.6375,0.2,2.3,1.6,1.2,0.275,2.7,979.7,979.125,978.9,92.6,90.575,88.8,0.4,0.175,0,-0.9,-1.1875,-1.4,25.4,50.25,2,"zima","nedelja"
"2355","Ljubljana",174.9,31.0875,0,0.8,0.4375,0.1,2,1.5875,0.9,0,0,983.2,982.4375,982,96,92.6875,88.7,19.2,17.4125,16.2,19,17.8,17.1,28.8,128.75,8,"poletje","ponedeljek"
"2390","Ljubljana",88.9,12.975,0,3.7,1.525,0.5,8,3.775,1.4,1.7,13.6,986.2,983.9625,981.8,92.9,89.9,85.2,5.7,3.8375,2.3,14.6,12.2125,11.3,7,67.7,10,"jesen","ponedeljek"
"2167","Ljubljana",7,0.875,0,1.6,0.9125,0.4,3.6,2.3,0.9,0.0375,0.9,983.9,982.7875,982,97.1,96.325,95.5,-0.7,-0.7875,-0.9,2.2,1.8375,1.6,22,2.7,2,"zima","èetrtek"
"1714","Ljubljana",156,32.5,0,3.2,2.4625,1.7,6.6,5.1125,3.1,0.1,0.8,981,980.6125,980.4,86.1,82.35,76.6,2.8,2.4,1.8,12.8,12.2125,11.7,10,96.6,5,"spomlad","nedelja"
"398","Koper",7,0.875,0,2.3,1.1375,0.4,4.1,2.3125,1,0.5375,4.3,1011.4,1010.9125,1010.5,92.2,87.8875,85.1,-0.6,-1.3875,-2.5,10.4,9.4,8.3,16.5,71.25,2,"zima","sobota"
"1359","Ljubljana",367,70.25,0,3.9,2.8625,1.6,8.2,6.6125,4.6,0,0,975.9,974.1625,973.4,79.1,69.6125,53.7,5.3,4.925,4,17.3,15.725,14.7,32.1,112.75,4,"spomlad","sobota"
"878","Koper",448,95.75,0,2.5,1.5625,0.6,3.7,2.55,1.1,0,0,1016.4,1015.9,1015.6,67.8,63.85,51.9,17,14.275,13.2,27,23.95,22.3,19.9,175.55,7,"poletje","sreda"
"1143","Koper",377,68.625,0,2.6,1.5625,0.8,5.5,3.7375,1.7,0,0,1018.6,1017.1,1016,62.8,53.0875,44,13.4,12.525,11.1,27.1,24.75,23.2,14.3,115.2,8,"poletje","torek"
"1358","Ljubljana",362,82.875,0,0.9,0.4625,0.1,1.9,1.375,0.6,0,0,986.5,985.4,984.3,84.4,75.5625,62.5,9.2,7.95,6.9,15,11.55,9.8,23.5,125.15,4,"spomlad","petek"
"138","Koper",75,19.125,0,2.1,1.5625,1.1,3.3,2.5125,1.8,0.175,3.1,1001.7,1001.2125,1000.8,90.5,87.575,82.8,-0.3,-0.525,-0.7,12.9,12.2,11.9,9.1,80.7,5,"spomlad","petek"
"1932","Ljubljana",0,0,0,3.5,2.3,0.9,8.8,5.8125,2.7,0.0125,0,979.1,978.45,977.7,83.3,76.85,74,0.6,0.225,0,10.6,10.175,9,13.6,73.45,1,"zima","sobota"
"2303","Ljubljana",508,128.375,0,1.1,0.525,0.1,3.2,1.55,0.6,0,0,985.2,984.3625,983.8,90.1,82.3375,65.2,14.6,12.575,11.3,19.6,16.4,14.4,16,122.2,7,"poletje","torek"
"1414","Ljubljana",494,124.75,0,1.5,0.9625,0.5,3.2,2.2625,1.3,0,0,980.3,979.9125,979.6,81.5,71.5125,65.1,14.9,13.8375,13.5,24.9,22.0125,20.2,27.3,115.65,6,"poletje","petek"
"1416","Ljubljana",495,118.875,0,1.3,0.8875,0.6,2.8,2.3125,1.9,0,0,980,979.5375,979.1,82.9,74.1875,63.3,11.8,10.9875,9.9,22.5,19.1625,17.2,21.3,129.7,6,"poletje","nedelja"
"320","Koper",6,0.75,0,2.3,1.675,0.9,3.9,3.3375,2.2,0,0,1014.5,1012.8375,1011.8,78.9,73.9875,65,-0.6,-2.025,-3.5,6.5,5.8375,5.1,38.5,47.65,12,"jesen","petek"
"1848","Ljubljana",50,7.25,0,1.9,1.2125,0.7,4,2.9625,1.9,0,0,978.9,977.0875,976.1,94.9,87.2,82.3,3.7,2.425,1.3,9.9,9.25,8.2,14.9,38.5,10,"jesen","petek"
"2052","Ljubljana",116,24.875,0,1.1,0.25,0,2.8,1.6375,0.1,0.225,2.1,983.8,982.9,982.2,96,93.8125,90.1,3.9,3.3,2.7,11.4,10.875,10.7,6.9,59.35,5,"spomlad","petek"
"1347","Ljubljana",380,74.625,0,1.8,0.9375,0.6,3,2.1125,1.6,0,0,991.5,991.225,991,80.8,71.65,60.9,4,2.7375,2.2,14.3,11.3125,9.3,15.8,117.5,4,"spomlad","ponedeljek"
"1902","Ljubljana",4,0.5,0,1.8,0.85,0.3,3.4,1.95,0.9,0.475,3.2,978.6,976.7125,975.5,97.5,96.425,94.8,0,-0.9,-1.8,7.1,6.7,6,24.1,20.7,12,"jesen","sreda"
"2408","Ljubljana",38,5.375,0,1.8,1.3,0.8,3.2,2.6,2,1.15,9.2,980.2,979.45,979,94.8,93.3,89.8,-0.1,-0.8625,-1.6,7.2,6.825,6.6,13.8,36.8,10,"jesen","petek"
"1821","Ljubljana",97,18.625,0,0.9,0.35,0,1.8,1.3,0.7,0,0,984.4,983.8875,983.4,99.5,97.625,94.4,7.4,5.8875,4.8,14,12.4625,11.5,18.8,73.55,9,"poletje","sreda"
"1832","Ljubljana",193,28.5,0,1.2,0.6125,0.3,2.3,1.575,1,0,0,982.4,982.0875,981.8,92.9,90.6375,88.9,5,4.6125,4.1,12.4,11.875,11.3,42.1,74.15,10,"jesen","torek"
"537","Koper",281,77.125,0,2,1.5,1,3.2,2.775,2.1,0,0,1013,1012.45,1012.2,85.2,79.0875,64,12,10.8625,10,25.3,21.825,20.3,13.5,128.8,7,"poletje","sobota"
"1395","Ljubljana",186,54.75,0,1.9,0.9375,0.2,5,2.5875,0.9,0.2625,1.5,972.8,972.125,971.8,94.7,92.3125,89.1,3.7,2.6,1.6,13.3,11.875,11.3,6.4,81.5,6,"spomlad","nedelja"
"756","Koper",150,20.25,0,2.8,1.8375,1.1,5.9,4.1,2.5,0,0,1025.5,1024.975,1024.5,60.1,52.5625,45.9,0.5,-1.1875,-2.9,9,7.2,5,35.8,98.4,3,"zima","torek"
"2275","Ljubljana",488,103.625,0,0.8,0.6,0.3,2.2,1.7,1.3,0,0,987.7,986.7875,986,93,88.3875,74.7,9.4,8.8,7.9,17.8,15.075,14.3,19.5,96.15,6,"spomlad","torek"
"748","Koper",18,2.375,0,4.3,3.075,1.2,7,5.525,2.5,0.025,0.2,1015.5,1013.925,1012.6,72.9,66.35,60.1,-1.6,-2.1125,-2.7,11.6,11.3125,11,17.1,94.2,3,"zima","ponedeljek"
"2402","Ljubljana",24,3.625,0,2.2,1.075,0.1,10.2,4,0.7,1.125,6.5,982.1,981.3125,980.5,94.9,92.9625,86.5,6.9,6.025,5.1,11.3,10.6875,10.4,31.4,28.6,10,"jesen","sobota"
"426","Koper",101,13.25,0,3.7,2.3875,1.3,9.6,4.85,2.6,0.65,5.2,1005,1004.025,1003.2,87.9,79.8,72.9,-2.8,-3.85,-4.6,9.3,8.1875,6.8,7.8,84.735,3,"spomlad","ponedeljek"
"1756","Ljubljana",131,28.25,0,1.1,0.6625,0.3,2.5,1.9,1.3,0.0375,0.3,978.3,978.0625,977.8,95.1,93.675,90.9,8.9,8.25,7.8,16.1,15.2125,14.7,9.4,99.3,7,"poletje","nedelja"
"945","Koper",3,0.375,0,1.8,1.125,0.7,2.8,2.1125,1.3,0.0125,0,996.3,995.7375,995,95,93.75,92.1,-2.2,-2.4625,-2.8,7.8,7.4375,7,20.8,63,2,"zima","nedelja"
"76","Koper",223,32.375,0,3.1,1.6875,0.7,5.6,3.5125,1.9,0,0.6,1007.4,1006.8125,1006.3,73.3,65.625,57.7,-3.7,-4.15,-4.4,11,8.525,6.6,26.8,91.4,3,"zima","sreda"
"1818","Ljubljana",153,24.75,0,0.7,0.4375,0.3,2.1,1.4875,1.3,0,0,982.6,981.8875,981.5,98.4,96.7375,91.9,7.4,5.9125,5.4,13.3,12.675,12.4,13.5,64.85,9,"poletje","nedelja"
"2406","Ljubljana",46,6.75,0,0.9,0.7,0.4,1.9,1.525,1.2,0,2.8,986.7,985.9875,985.5,92.6,90.525,88.8,4.3,3.5625,2.7,9.9,9.375,9.2,17.8,40.05,10,"jesen","sreda"
"751","Koper",40,5.25,0,7.6,5.9875,4.5,18.4,15.8625,12.2,0,0,1020.9,1020.2125,1019.8,42,37.0875,31.6,-6.9,-7.225,-7.5,8.9,8.625,8.3,17.2,78.4,3,"zima","èetrtek"
"1072","Koper",196,38.375,0,2.1,1.65,1.2,5.1,3.45,2.2,0.575,4.1,1016.4,1015.1875,1014.5,84.9,75.15,50.4,7.3,6.6,5.9,21.2,18.1625,16.7,10.5,88.25,6,"spomlad","ponedeljek"
"406","Koper",54,6.875,0,1.6,1.2375,0.6,3.6,2.475,1.6,0,0,997.6,996.9625,996.4,91.2,84.175,73.8,-2,-2.1875,-2.3,10,9.1875,8.5,20.5,78.5,3,"zima","nedelja"
"2164","Ljubljana",4,0.5,0,1.1,0.9125,0.8,2.5,2.1125,1.7,0.45,3.4,980,979.4125,979,98.3,95.0875,89,0,-0.125,-0.4,7.4,6.9,6.6,13.7,71.6,2,"zima","ponedeljek"
"1487","Ljubljana",309,57.25,0,1,0.5125,0.1,2.1,1.45,0.7,0,0,984.5,983.3375,982.6,94.8,88.15,79.3,11.3,10.4875,10,18.2,16.2125,14.5,24.8,124.1,9,"poletje","sobota"
"316","Koper",10,1.25,0,6,4.7625,3.9,14.6,12.025,9.9,0,0,1024.8,1021.5625,1019.1,39.4,33.1625,28.1,-1.7,-2.575,-3.4,10.7,9.6125,8.7,12.9,68.2,12,"jesen","ponedeljek"
"1476","Ljubljana",87,17.25,0,1.9,0.775,0.2,4.4,1.85,0.8,0,0,979,978.55,978,95.5,93.475,87.7,9.5,7.825,7,17.2,16.6125,16.2,10.8,94.7,8,"poletje","torek"
"472","Koper",333,76.5,0,2.4,1.7125,0.9,7.4,3.8875,1.9,0,0,1017.3,1016.95,1016.7,52.7,39.325,25.2,2.4,0.25,-0.8,15.6,14.0375,11.3,11.8,107.55,5,"spomlad","èetrtek"
"1846","Ljubljana",76.9,10.6,0,1.6,0.825,0.3,2.8,1.8625,1.1,0,37.7,980,978.95,978,95.5,93.4875,90.9,8.7,8.0875,7.7,13.8,13.0125,12.5,24.9,57.75,10,"jesen","torek"
"2290","Ljubljana",455,89.875,0,0.5,0.325,0.2,1.6,1.15,0.9,0,0,990.2,989.525,989.1,90.6,84.9125,72.7,13.4,11.625,10.6,20,17.15,15.8,25.1,85.1,6,"poletje","sreda"
"431","Koper",274,44.375,0,2.3,1.875,1.2,3.5,3.1875,2.4,0,0,1013.4,1012.6,1012.2,77.1,72.6875,57.5,2.5,2.0625,1.7,15.9,11.8375,10.2,33.9,106.45,4,"spomlad","èetrtek"
"2283","Ljubljana",76.9,14.325,0,2.4,1.3,0.4,6.9,3.5,1.8,4.55,36,967.4,966.575,965.8,95.8,93.7,91.2,7.1,6.2875,5.5,15.7,15.2,14.7,8.4,80.4,6,"spomlad","sreda"
"1881","Ljubljana",8,1,0,1.1,0.8375,0.6,2.9,1.8625,1.5,0,0,989.2,988.025,987.4,90.4,87.2125,82.6,-1.7,-2.2875,-2.6,4.1,4,3.9,40.1,28.85,11,"jesen","sreda"
"1559","Ljubljana",9,1.125,0,0.9,0.6,0.1,2.4,1.825,1.1,0,0,993.1,992.425,992.1,89.1,88.3375,87.8,1.1,-0.65,-4,-0.7,-1.0625,-1.5,75.1,43.95,12,"jesen","ponedeljek"
"1283","Ljubljana",5,0.625,0,2.3,1.6875,0.9,3.8,3.125,2.1,0,0,966.3,966.025,965.7,91.8,90.3875,88.7,-7.2,-7.9125,-9.3,-0.5,-1.9125,-3.1,47.1,22.05,1,"zima","sobota"
"2170","Ljubljana",28,3.5,0,1.5,0.7375,0.5,4.4,2.1125,1.3,0,0,985.7,985.1,984.6,94.5,91.9,87.7,0,-2.7375,-5.2,2.2,0.7625,0,19,80.45,2,"zima","nedelja"
"551","Koper",391,78.625,0,2.8,1.75,0.8,4,2.85,1.9,0,0,1014.3,1014.0375,1013.8,79.6,73.5625,53.1,12.9,11.7,11,26.6,21.7,20.1,24.2,140.2,8,"poletje","sobota"
"1817","Ljubljana",149,23.625,0,2.8,1.5625,0.9,6.6,3.725,2,3.2,19.8,979.2,978.1125,977.2,97.3,96.75,96.1,4.4,3.85,3.2,12.5,11.9,11.6,7.9,62.75,9,"poletje","sobota"
"2312","Ljubljana",543.8,87.4,0,2.6,1.65,0.7,7.2,4.225,2,1,4.7,974.6,973.25,971.2,92.2,80,55.4,9.5,7.325,6.6,18.9,16.9,15.9,5.6,86.75,7,"poletje","èetrtek"
"345","Koper",1,0.125,0,2.1,1.325,0.9,4.4,2.95,1.9,0,0,1023.6,1022.6625,1022,81,69.775,63,-2.9,-3.15,-3.4,8.8,7.625,5,16.9,60.45,12,"zima","torek"
"1227","Koper",22,2.75,0,2.5,1.55,0.8,3.9,2.8625,1.6,0,0.1,1022.6,1022.0875,1021.9,92.9,92.4375,91.7,4.2,4.1125,3.8,13.4,13.0625,12.5,30.5,64,11,"jesen","sreda"
"37","Koper",12,1.5,0,2.5,2.1125,1.6,5.2,4.5,3.5,0,0,1012.5,1011.925,1011.6,54,52.5,49.8,-11.6,-11.8375,-12.1,3.5,3.2875,3.1,16.6,64.45,2,"zima","sobota"
"585","Koper",106,18.25,0,3.7,1.9625,1,6.2,3.35,1.7,0.075,0.6,1014.7,1013.4875,1012.7,88.8,83.425,78.6,4.4,3.85,3.2,16.4,15.5125,14.6,7.4,91.8,9,"poletje","sobota"
"2249","Ljubljana",265.6,59.925,0,1.3,0.6125,0.3,2.4,1.7,1,0,0.1,978.2,977.2125,976.3,88.1,85.325,79.4,5.2,4.5375,4,13.1,11.4,10.5,24.4,46.9,5,"spomlad","sreda"
"1124","Koper",194,32.5,0,3.3,2.5625,1.9,8.7,7.2625,6,0,0,1019.4,1017.4125,1015.7,46.5,43.825,39.3,4.7,4.0875,3.4,20.1,19.4375,18.9,8.7,81.55,8,"poletje","èetrtek"
"593","Koper",158,26,0,1.4,1.1625,0.7,2.8,2.15,1.5,1.0375,9.9,1015.8,1015.3375,1014.9,92.9,90.8375,87.6,11.1,9.375,8.5,20.8,20.1125,19.6,18.5,88.65,9,"poletje","nedelja"
"1600","Ljubljana",4,0.5,0,1.9,0.875,0.2,4.9,2.7875,1.7,0.95,3.4,966.6,966.0625,965.6,97.7,95.225,93.8,0.5,0.0625,-0.1,8.6,7.7375,7.3,17.9,53.85,1,"zima","ponedeljek"
"1651","Ljubljana",144,22.5,0,1.8,0.975,0.3,3.7,2.45,1.2,0,0,985.7,983.675,982.3,86.5,81.2125,74.3,5.3,4.4625,3.3,6.2,4.4,3,54.4,132.25,3,"zima","sobota"
"79","Koper",222,33.25,0,2.2,1.825,1.4,3.5,2.8,2.3,0,0.1,1014,1013.1,1012.5,69.7,66.4625,56.3,-3.9,-4.6,-6.1,7.8,5.6375,4.9,22.9,108.95,3,"spomlad","sobota"
"1514","Ljubljana",93,13.375,0,1.4,0.65,0.3,3,1.5875,0.9,0,0,988.1,987.2125,986.7,94.7,93.6875,90.9,7.7,6.5875,6.1,8.9,8.45,8.1,33.5,51.65,10,"jesen","nedelja"
"2246","Ljubljana",461,79.125,0,1.2,0.55,0.2,2.8,1.55,0.8,0,0,981.5,980.7875,980.4,96.4,92.2625,83.1,6.7,4.925,3.9,11.8,9.6125,8.8,13.1,106.45,5,"spomlad","nedelja"
"1578","Ljubljana",3,0.375,0,1.7,0.8125,0,3.8,2.25,0.3,0,0,980.5,980.275,980.1,99.2,97.4375,92,0.5,-0.2625,-0.7,6.1,3.875,2.7,29.9,10.65,12,"zima","sobota"
"308","Koper",30,3.75,0,2,1.5875,0.8,4.4,3.35,2.2,0,0,1005.6,1004.475,1003.6,76.5,70.0375,64.5,-1.5,-1.8375,-2.1,9.5,8.4,7.2,7.1,61.95,11,"jesen","nedelja"
"587","Koper",292,51.375,0,2.3,1.5125,0.8,3.5,2.8,1.5,0,0,1015.9,1015.45,1015.1,88.7,84.625,72.7,8.4,7.2375,6.5,19.5,16.3625,15.3,14.1,120.2,9,"poletje","ponedeljek"
"1062","Koper",58,16.125,0,1.5,1.175,0.9,3.1,2.6,1.6,0.4,3.2,1012,1011.4625,1011,85,79.8875,72.8,7.6,6.5375,5.9,19.6,18.5,18,14.6,118.45,6,"spomlad","petek"
"642","Koper",37,4.625,0,2.5,1.65,0.8,4.5,2.9625,1.7,0,0,1016.8,1016.1125,1015.8,89.9,84.0375,78.5,5.1,4.725,4.5,17.1,15.65,14.3,33.6,83.25,11,"jesen","ponedeljek"
"1583","Ljubljana",3,0.375,0,0.7,0.5,0.2,2.5,1.9625,1.4,0,0,982.8,981.5625,980.8,97.5,96.275,94.3,-5.3,-5.4125,-5.5,3.5,2.4125,0.7,22,57.05,1,"zima","èetrtek"
"1880","Ljubljana",3,0.375,0,1.6,0.9375,0.5,3.3,2.1375,1.1,0,0,990.9,990.6625,990.5,95.3,90.1375,88,7.4,7.0125,6.4,3.7,3.425,3.3,44.9,27.65,11,"jesen","torek"
"584","Koper",147,23.25,0,2.6,1.9375,0.9,4,3.1,1.7,0.0125,0.1,1011,1010.55,1010.2,85.8,81.75,72.1,5.2,4.7625,4.2,16.9,14.275,13.2,11.6,81.6,9,"poletje","petek"
"2193","Ljubljana",82,13,0,1.2,0.5125,0.2,2.1,1.4125,0.8,0,0,987.9,985.7375,983.3,84.4,79.2125,70.6,-1.7,-4.325,-5.9,1.7,0.2625,-0.7,25.1,63.6,3,"zima","torek"
"331","Koper",4,0.5,0,2.3,1.65,1.2,3.5,2.8875,2,0,0,1034.4,1033.6625,1033.2,80.1,77.725,75.3,5.2,3.7,3.1,2.7,2.1375,1.4,42.1,24.25,12,"jesen","torek"
"1930","Ljubljana",4,0.5,0,1.2,0.6875,0.3,2.1,1.6625,1,0,0,986.9,986.1625,985.5,99.9,98.0375,94.9,-3.1,-3.8875,-4.5,2.5,0.9375,0,37.9,6.75,1,"zima","èetrtek"
"789","Koper",348,59.125,0,2.7,1.8375,0.7,4.2,3.225,1.8,0,0,1029.7,1028.75,1028.1,82.2,77.9,68.7,5.2,3.6625,3,13.3,9.425,7.9,24.6,130.75,4,"spomlad","nedelja"
"1549","Ljubljana",15.8,1.975,0,0.8,0.475,0.2,2.4,1.7,0.9,0,0,991.5,990.925,990.6,88.2,83.725,75.4,-2.2,-3,-3.7,-1.1,-2.95,-3.9,71.2,29.15,11,"jesen","petek"
"1615","Ljubljana",8,1,0,1.1,0.5875,0.2,2.6,1.9625,1,0.025,0,977.5,976.275,975.7,97,95.125,94.5,-2.6,-3.225,-3.8,0.7,0.5,0.1,52.1,12.2,2,"zima","èetrtek"
"1510","Ljubljana",99,14,0,2.4,1.3,0.6,4.7,2.7,1.6,0,0,983.6,981.35,979.6,89.7,84.4875,79.6,2.3,1.6375,1,11.1,9.825,9.4,23.9,71.4,10,"jesen","sreda"
"1763","Ljubljana",440,102.375,0,0.9,0.5125,0.3,2.4,1.4375,1,0,0,981.7,981.325,980.9,92.9,85.425,71.2,15.5,14.3875,14,22.6,19.9125,18.4,22,151.5,7,"poletje","nedelja"
"1652","Ljubljana",185,28.875,0,1.4,0.8375,0.3,3.2,2.4625,1.6,0,0,980.1,979.8625,979.7,85.3,79.75,71.5,0.1,-1.1375,-2.4,6,4.625,3.7,48.9,125.8,3,"zima","nedelja"
"1179","Koper",189,30.875,0,3.3,2.3,1.8,8.1,5.525,3.5,0,0,1021.4,1020.9875,1020.6,70.5,47.975,36.8,1.2,0.0499999999999999,-1.6,15.4,14.5125,12.8,8.6,66.2,10,"jesen","sreda"
